"id","url_id","company_id","region_id","name","locality","street_address","suite","city","county","state_code","zip","country","store_number","phone","orders_count","audits_count","latitude","longitude","active","created_at","updated_at"
"2463","_NA_","21","0","Giant Eagle","_NA_","4810 Old William Penn Hwy","_NA_","Export","_NA_","PA","15632","US","_NA_","_NA_","0","0","40.424198151","-79.66169739","1","2014-12-10 03:10:30","2016-07-20 00:01:29"
"2464","_NA_","21","0","Giant Eagle","_NA_","484 East Waterloo Road","_NA_","Akron","_NA_","OH","44319","US","4124","_NA_","0","1","41.027500153","-81.50939941","1","2015-05-05 16:34:37","2016-07-20 00:01:29"
"2465","_NA_","21","0","Giant Eagle","_NA_","4948 Turney Road","_NA_","Garfield Heights","_NA_","OH","44125","US","_NA_","_NA_","0","0","41.424701691","-81.61329651","1","2014-12-10 03:10:30","2016-07-20 00:01:29"
"2466","_NA_","21","0","Giant Eagle","_NA_","50 Hadley Road","_NA_","Greenville","_NA_","PA","16125","US","_NA_","_NA_","0","0","41.412899017","-80.36119843","1","2014-12-10 03:10:31","2016-07-20 00:01:29"
"2467","_NA_","21","0","Giant Eagle","_NA_","50 West Bridge Street","_NA_","Berea","_NA_","OH","44017","US","_NA_","_NA_","0","0","41.367500305","-81.85590363","1","2014-12-10 03:10:31","2016-07-20 00:01:29"
"2468","_NA_","21","0","Giant Eagle","_NA_","5055 Library Road  Suite 5","_NA_","Bethel Park","_NA_","PA","_NA_","US","4","_NA_","0","1","40.338798523","-80.02459717","1","2014-12-10 03:10:31","2017-03-02 14:32:19"
"2469","_NA_","21","0","Giant Eagle","_NA_","51 Walsh Road","_NA_","Pittsburgh","_NA_","PA","15205","US","_NA_","_NA_","0","0","40.440700531","-80.07219696","1","2014-12-10 03:10:32","2016-07-20 00:01:29"
"2470","_NA_","21","0","Giant Eagle","_NA_","5744 Transportation Blvd","_NA_","Garfield Heights","_NA_","OH","44125","US","_NA_","_NA_","0","0","41.404399872","-81.61219788","1","2014-12-10 03:10:32","2016-07-20 00:01:29"
"2471","_NA_","21","0","Giant Eagle","_NA_","581 Pittsburgh Road","_NA_","Uniontown","_NA_","PA","15401","US","_NA_","_NA_","0","0","39.923400879","-79.72850037","1","2014-12-10 03:10:32","2016-07-20 00:01:29"
"2472","_NA_","21","0","Giant Eagle","_NA_","97 Public Square","_NA_","Andover","_NA_","OH","44003","US","_NA_","_NA_","0","0","41.60779953","-80.57160187","1","2014-12-10 03:10:34","2016-07-20 00:01:29"
"2473","_NA_","21","0","Giant Eagle","_NA_","9805 McKnight Road","_NA_","Pittsburgh","_NA_","PA","15237","US","45","_NA_","0","3","40.586399078","-80.04299927","1","2016-07-19 17:19:46","2017-09-13 15:06:49"
"2474","_NA_","21","0","Giant Eagle","_NA_","9880 Olde US 20","_NA_","Rossford","_NA_","OH","43460","US","_NA_","_NA_","0","0","41.543701172","-83.5809021","1","2014-12-10 03:10:34","2016-07-20 00:01:29"
"2475","_NA_","21","0","Giant Eagle","_NA_","9901 Mountainview Drive","_NA_","West Mifflin","_NA_","PA","15122","US","_NA_","_NA_","0","0","40.339500427","-79.9496994","1","2014-12-10 03:10:35","2016-07-20 00:01:29"
"2476","_NA_","21","0","Giant Eagle","_NA_","999 North Eighty Eight Road","_NA_","Rices Landing","_NA_","PA","15357","US","_NA_","_NA_","0","0","39.924900055","-80.00540161","1","2014-12-10 03:10:35","2016-07-20 00:01:29"
"2477","_NA_","21","0","Giant Eagle","_NA_","14650 Snow Road","_NA_","Brook Park","_NA_","OH","44142","US","465","_NA_","0","1","41.405601501","-81.79810333","1","2015-05-06 14:31:51","2016-07-20 00:01:29"
"2478","_NA_","21","0","Giant Eagle","_NA_","1521 North Main Street","_NA_","Butler","_NA_","PA","16001","US","_NA_","_NA_","0","0","40.895900726","-79.90740204","1","2014-12-10 03:10:36","2016-07-20 00:01:29"
"2479","_NA_","21","0","Giant Eagle","_NA_","15325 Edgecliff Avenue","_NA_","Cleveland","_NA_","OH","44111","US","_NA_","_NA_","0","0","41.463500977","-81.80370331","1","2014-12-10 03:10:36","2016-07-20 00:01:29"
"2480","_NA_","21","0","Giant Eagle","_NA_","15400 West High Street","_NA_","Middlefield","_NA_","OH","44062","US","_NA_","_NA_","0","0","41.464000702","-81.0911026","1","2014-12-10 03:10:36","2016-07-20 00:01:29"
"2481","_NA_","21","0","Giant Eagle","_NA_","155 Towne Centre Drive","_NA_","Wexford","_NA_","PA","15090","US","43","_NA_","0","4","40.632198334","-80.0542984","1","2016-07-19 15:36:57","2019-09-25 13:00:32"
"2482","_NA_","21","0","Giant Eagle","_NA_","155 Wilson Road","_NA_","Bentleyville","_NA_","PA","15314","US","_NA_","_NA_","0","0","40.129699707","-80.00289917","1","2014-12-10 03:10:38","2016-07-20 00:01:29"
"2483","_NA_","21","0","Giant Eagle","_NA_","15637 St.Clair Avenue","_NA_","Cleveland","_NA_","OH","44110","US","_NA_","_NA_","0","0","41.55739975","-81.57080078","1","2014-12-10 03:10:38","2016-07-20 00:01:29"
"2484","_NA_","21","0","Giant Eagle","_NA_","1700 Norton Road","_NA_","Stow","_NA_","OH","44224","US","_NA_","_NA_","0","0","41.201999664","-81.43450165","1","2014-12-10 03:10:39","2016-07-20 00:01:29"
"2485","_NA_","21","0","Giant Eagle","_NA_","1701 Duncan Avenue","_NA_","Allison Park","_NA_","PA","15101","US","_NA_","_NA_","0","0","40.567401886","-79.9992981","1","2014-12-10 03:10:39","2016-07-20 00:01:29"
"2486","_NA_","21","0","Giant Eagle","_NA_","1701 Lincoln Highway","_NA_","North Versailles","_NA_","PA","15137","US","_NA_","_NA_","0","0","40.371398926","-79.78549957","1","2014-12-10 03:10:39","2016-07-20 00:01:29"
"2487","_NA_","21","0","Giant Eagle","_NA_","1705 South Braddock Avenue","_NA_","Pittsburgh","_NA_","PA","15218","US","_NA_","_NA_","0","0","40.425701141","-79.88659668","1","2014-12-10 03:10:40","2016-07-20 00:01:29"
"2488","_NA_","21","0","Giant Eagle","_NA_","1710 Pacific Avenue","_NA_","Natrona Heights","_NA_","PA","15065","US","_NA_","_NA_","0","0","40.623298645","-79.72389984","1","2014-12-10 03:10:40","2016-07-20 00:01:29"
"2489","_NA_","21","0","Giant Eagle","_NA_","1717 Cochran Road","_NA_","Pittsburgh","_NA_","PA","15220","US","_NA_","_NA_","0","0","40.392299652","-80.06620026","1","2014-12-10 03:10:40","2016-07-20 00:01:29"
"2490","_NA_","21","0","Giant Eagle","_NA_","1955 East Maple Street","_NA_","North Canton","_NA_","OH","44720","US","","_NA_","0","1","40.875900269","-81.36869812","1","2014-12-10 03:10:40","2020-09-30 14:37:21"
"2491","_NA_","21","0","Giant Eagle","_NA_","20 Shopping Plaza","_NA_","Chagrin Falls","_NA_","OH","44022","US","_NA_","_NA_","0","0","41.431301117","-81.38950348","1","2014-12-10 03:10:41","2016-07-20 00:01:29"
"2492","_NA_","21","0","Giant Eagle","_NA_","200 Allegheny River Boulevard","_NA_","Verona","_NA_","PA","15147","US","_NA_","_NA_","0","0","40.499298096","-79.8443985","1","2014-12-10 03:10:42","2016-07-20 00:01:29"
"2493","_NA_","21","0","Giant Eagle","_NA_","200 Station Street","_NA_","McDonald","_NA_","PA","15057","US","_NA_","_NA_","0","0","40.367198944","-80.23590088","1","2014-12-10 03:10:43","2016-07-20 00:01:29"
"2494","_NA_","21","0","Giant Eagle","_NA_","2775 West Market Street","_NA_","Fairlawn","_NA_","OH","44333","US","4025","_NA_","0","2","41.126399994","-81.60209656","1","2015-05-05 14:33:37","2016-08-02 15:21:35"
"2495","_NA_","21","0","Giant Eagle","_NA_","2798 New Butler Road","_NA_","New Castle","_NA_","PA","16101","US","_NA_","_NA_","0","0","40.975299835","-80.28800201","1","2014-12-10 03:10:43","2016-07-20 00:01:29"
"2496","_NA_","21","0","Giant Eagle","_NA_","2801 East Waterloo Road","_NA_","Akron","_NA_","OH","44312","US","4029","_NA_","0","1","41.03219986","-81.4260025","1","2015-05-05 19:02:22","2016-07-20 00:01:29"
"2497","_NA_","21","0","Giant Eagle","_NA_","281 Main Street","_NA_","Conneaut","_NA_","OH","44030","US","_NA_","_NA_","0","0","41.942001343","-80.55660248","1","2014-12-10 03:10:44","2016-07-20 00:01:29"
"2498","_NA_","21","0","Giant Eagle","_NA_","3113 Green Garden Road","_NA_","Aliquippa","_NA_","PA","15001","US","_NA_","_NA_","0","0","40.599098206","-80.30509949","1","2014-12-10 03:10:44","2016-07-20 00:01:29"
"2499","_NA_","21","0","Giant Eagle","_NA_","3130 Center Road","_NA_","Poland","_NA_","OH","44514","US","_NA_","_NA_","0","0","41.024600983","-80.59259796","1","2014-12-10 03:10:44","2016-07-20 00:01:29"
"2500","_NA_","21","0","Giant Eagle","_NA_","318-320 Cedar Avenue","_NA_","Pittsburgh","_NA_","PA","15212","US","_NA_","_NA_","0","0","40.451599121","-79.99960327","1","2014-12-10 03:10:45","2016-07-20 00:01:29"
"2501","_NA_","21","0","Giant Eagle","_NA_","31990 Walker Road","_NA_","Avon Lake","_NA_","OH","44012","US","_NA_","_NA_","0","0","41.493499756","-81.98600006","1","2014-12-10 03:10:45","2016-07-20 00:01:29"
"2502","_NA_","21","0","Giant Eagle","_NA_","320 Market Drive","_NA_","Elyria","_NA_","OH","44035","US","_NA_","_NA_","0","0","41.38999939","-82.10990143","1","2014-12-10 03:10:46","2016-07-20 00:01:29"
"2503","_NA_","21","0","Giant Eagle","_NA_","6000 Royalton Road","_NA_","North Royalton","_NA_","OH","44133","US","","_NA_","0","1","41.314899445","-81.72640228","1","2014-12-10 03:10:47","2021-08-24 17:53:19"
"2504","_NA_","21","0","Giant Eagle","_NA_","602 East 2nd Street","_NA_","Oil City","_NA_","PA","16301","US","_NA_","_NA_","0","0","41.426700592","-79.70490265","1","2014-12-10 03:10:47","2016-07-20 00:01:29"
"2505","_NA_","21","0","Giant Eagle","_NA_","606 Erie Street","_NA_","Edinboro","_NA_","PA","16412","US","_NA_","_NA_","0","0","41.888801575","-80.12670135","1","2014-12-10 03:10:47","2016-07-20 00:01:29"
"2506","_NA_","21","0","Giant Eagle","_NA_","6079 Andrew Road","_NA_","Mentor On The Lake","_NA_","OH","44060","US","","_NA_","0","1","41.706798553","-81.35980225","1","2014-12-10 03:10:48","2017-01-17 16:43:33"
"2507","_NA_","21","0","Giant Eagle","_NA_","608 Raff Road  SW","_NA_","Canton","_NA_","OH","_NA_","US","","_NA_","0","1","40.796199799","-81.41519928","1","2014-12-10 03:10:48","2020-09-30 15:25:30"
"2508","_NA_","21","0","Giant Eagle","_NA_","619 Bradshaw Avenue","_NA_","East Liverpool","_NA_","OH","43920","US","_NA_","_NA_","0","0","40.620800018","-80.5766983","1","2014-12-10 03:10:48","2016-07-20 00:01:29"
"2509","_NA_","21","0","Giant Eagle","_NA_","6700 Hayden Run Road","_NA_","Hilliard","_NA_","OH","43026","US","6529","_NA_","0","2","40.061199188","-83.17980194","1","2014-12-10 03:10:49","2020-06-25 15:40:23"
"2510","_NA_","21","0","Giant Eagle","_NA_","680 Locust St","_NA_","IN","_NA_","PA","15701","US","_NA_","_NA_","0","0","40.617599487","-79.1536026","1","2014-12-10 03:10:49","2016-07-20 00:01:29"
"2511","_NA_","21","0","Giant Eagle","_NA_","6869 Southland Drive","_NA_","Middleburg Heights","_NA_","OH","44130","US","217","_NA_","0","1","41.376899719","-81.78769684","1","2015-05-06 14:09:56","2016-07-20 00:01:29"
"2512","_NA_","21","0","Giant Eagle","_NA_","6930 West Central Ave","_NA_","Toledo","_NA_","OH","43617","US","_NA_","_NA_","0","0","41.676399231","-83.70929718","1","2014-12-10 03:10:51","2016-07-20 00:01:29"
"2513","_NA_","21","0","Giant Eagle","_NA_","200 Tarentum Bridge Road","_NA_","New Kensington","_NA_","PA","15068","US","_NA_","_NA_","0","0","40.592700958","-79.74970245","1","2014-12-10 03:10:51","2016-07-20 00:01:29"
"2514","_NA_","21","0","Giant Eagle","_NA_","2000 Penny Lane Drive","_NA_","Jeannette","_NA_","PA","15644","US","_NA_","_NA_","0","0","40.328098297","-79.61530304","1","2014-12-10 03:10:51","2016-07-20 00:01:29"
"2515","_NA_","21","0","Giant Eagle","_NA_","2001 Lincoln Way","_NA_","White Oak","_NA_","PA","15131","US","_NA_","_NA_","0","0","40.337299347","-79.80539703","1","2014-12-10 03:10:52","2016-07-20 00:01:29"
"2516","_NA_","21","0","Giant Eagle","_NA_","20111 Route 19","_NA_","Cranberry Township","_NA_","PA","16066","US","665","_NA_","0","2","40.682701111","-80.10310364","1","2014-12-10 03:10:52","2019-09-25 14:49:28"
"2517","_NA_","21","0","Giant Eagle","_NA_","22501 Shore Center Dr.","_NA_","Euclid","_NA_","OH","44123","US","_NA_","_NA_","0","0","41.609401703","-81.52349854","1","2014-12-10 03:10:53","2016-07-20 00:01:29"
"2518","_NA_","21","0","Giant Eagle","_NA_","2275 Locust Street","_NA_","Canal Fulton","_NA_","OH","44614","US","_NA_","_NA_","0","0","40.881698608","-81.56970215","1","2014-12-10 03:10:53","2016-07-20 00:01:29"
"2519","_NA_","21","0","Giant Eagle","_NA_","23 West College Street","_NA_","Oberlin","_NA_","OH","44074","US","_NA_","_NA_","0","0","41.291301727","-82.21820068","1","2014-12-17 00:07:05","2016-07-20 00:01:29"
"2520","_NA_","21","0","Giant Eagle","_NA_","230 Howe Avenue","_NA_","Cuyahoga Falls","_NA_","OH","44221","US","5878","_NA_","0","4","41.117401123","-81.48329926","1","2015-05-05 16:04:09","2021-07-08 09:37:07"
"2521","_NA_","21","0","Giant Eagle","_NA_","230 Rodi Road","_NA_","Pittsburgh","_NA_","PA","15235","US","_NA_","_NA_","0","0","40.462001801","-79.82530212","1","2014-12-17 00:07:08","2016-07-20 00:01:29"
"2522","_NA_","21","0","Giant Eagle","_NA_","234 Pittsburgh Circle","_NA_","Ellwood City","_NA_","PA","16117","US","_NA_","_NA_","0","0","40.861999512","-80.27899933","1","2014-12-17 00:07:10","2016-07-20 00:01:29"
"2523","_NA_","21","0","Giant Eagle","_NA_","2500 East 40th Street","_NA_","Cleveland","_NA_","OH","44104","US","_NA_","_NA_","0","0","41.492298126","-81.65789795","1","2014-12-17 00:07:11","2016-07-20 00:01:29"
"2524","_NA_","21","0","Giant Eagle","_NA_","2500 Lovi Road","_NA_","New Sewickley","_NA_","PA","15042","US","_NA_","_NA_","0","0","40.678199768","-80.15010071","1","2014-12-17 00:07:13","2016-07-20 00:01:29"
"2525","_NA_","21","0","Giant Eagle","_NA_","3220 Leechburg Road","_NA_","Lower Burrel","_NA_","PA","15068","US","_NA_","_NA_","0","0","40.58549881","-79.71019745","1","2014-12-17 00:07:14","2016-07-20 00:01:29"
"2526","_NA_","21","0","Giant Eagle","_NA_","4010 Monroeville Boulevard","_NA_","Monroeville","_NA_","PA","15146","US","","_NA_","0","2","40.432098389","-79.77259827","1","2016-07-16 15:30:13","2016-07-20 00:01:29"
"2527","_NA_","21","0","Giant Eagle","_NA_","41 5th Street S.E.","_NA_","Barberton","_NA_","OH","44203","US","4031","_NA_","0","1","41.00920105","-81.58730316","1","2015-05-05 17:31:38","2016-07-20 00:01:29"
"2528","_NA_","21","0","Giant Eagle","_NA_","41 Towne Center Drive","_NA_","Leechburg","_NA_","PA","15656","US","_NA_","_NA_","0","0","40.606800079","-79.60910034","1","2014-12-17 00:07:19","2016-07-20 00:01:29"
"2529","_NA_","21","0","Giant Eagle","_NA_","4110 Brighton Road","_NA_","Pittsburgh","_NA_","PA","15212","US","_NA_","_NA_","0","0","40.489200592","-80.04419708","1","2014-12-17 00:07:52","2016-07-20 00:01:29"
"2530","_NA_","21","0","Giant Eagle","_NA_","4121 South Avenue","_NA_","Youngstown","_NA_","OH","44512","US","_NA_","_NA_","0","0","41.057899475","-80.64179993","1","2014-12-17 00:07:53","2016-07-20 00:01:29"
"2531","_NA_","21","0","Giant Eagle","_NA_","4192 Glades Pike","_NA_","Somerset","_NA_","PA","15501","US","_NA_","_NA_","0","0","40.010101318","-79.10630035","1","2014-12-17 00:07:55","2016-07-20 00:01:29"
"2532","_NA_","21","0","Giant Eagle","_NA_","420 East Waterfront Drive","_NA_","Homestead","_NA_","PA","15120","US","","_NA_","0","2","40.412498474","-79.91030121","1","2016-07-14 15:38:17","2016-07-20 00:01:29"
"2533","_NA_","21","0","Giant Eagle","_NA_","75 Graham Road","_NA_","Cuyahoga Falls","_NA_","OH","44223","US","_NA_","_NA_","0","0","41.153900146","-81.50450134","1","2014-12-17 00:07:58","2016-07-20 00:01:29"
"2534","_NA_","21","0","Giant Eagle","_NA_","7510 Chippewa Road","_NA_","Brecksville","_NA_","OH","44141","US","","_NA_","0","2","41.318698883","-81.62480164","1","2014-12-17 00:07:59","2021-08-24 17:36:17"
"2535","_NA_","21","0","Giant Eagle","_NA_","755 South Broadway Avenue","_NA_","Geneva","_NA_","OH","44041","US","_NA_","_NA_","0","0","41.487400055","-81.6411972","1","2014-12-17 00:08:01","2016-07-20 00:01:29"
"2536","_NA_","21","0","Giant Eagle","_NA_","7564 Chippewa Road","_NA_","Brecksville","_NA_","OH","44141","US","_NA_","_NA_","0","0","41.319198608","-81.62400055","1","2014-12-17 00:08:02","2016-07-20 00:01:29"
"2537","_NA_","21","0","Giant Eagle","_NA_","7602 Madison Avenue","_NA_","Cleveland","_NA_","OH","44102","US","_NA_","_NA_","0","0","41.477500916","-81.73750305","1","2014-12-17 00:08:04","2016-07-20 00:01:29"
"2538","_NA_","21","0","Giant Eagle","_NA_","7785 State Route 45","_NA_","Lisbon","_NA_","OH","44432","US","_NA_","_NA_","0","0","40.78509903","-80.77400208","1","2014-12-17 00:08:06","2016-07-20 00:01:29"
"2539","_NA_","21","0","Giant Eagle","_NA_","7939 Day Drive","_NA_","Cleveland","_NA_","OH","44129","US","5817","_NA_","0","1","41.380401611","-81.73940277","1","2015-05-06 13:43:27","2016-07-20 00:01:29"
"2540","_NA_","21","0","Giant Eagle","_NA_","7960 Plaza Boulevard","_NA_","Mentor","_NA_","OH","44060","US","","_NA_","0","1","41.654998779","-81.36650085","1","2014-12-17 00:10:56","2017-01-17 17:17:18"
"2541","_NA_","21","0","Giant Eagle","_NA_","7973 Euclid Avenue","_NA_","Cleveland","_NA_","OH","44103","US","_NA_","_NA_","0","0","41.505298615","-81.63279724","1","2014-12-17 00:10:58","2016-07-20 00:01:29"
"2542","_NA_","21","0","Giant Eagle","_NA_","800 McKeesport Rd","_NA_","Elizabeth","_NA_","PA","15037","US","_NA_","_NA_","0","0","40.278800964","-79.87539673","1","2014-12-17 00:11:00","2016-07-20 00:01:29"
"2543","_NA_","21","0","Giant Eagle","_NA_","2365 East State Street","_NA_","Hermitage","_NA_","PA","16148","US","_NA_","_NA_","0","0","41.233398438","-80.46569824","1","2014-12-17 00:11:01","2016-07-20 00:01:29"
"2544","_NA_","21","0","Giant Eagle","_NA_","2390 Prospect Avenue","_NA_","Ashtabula","_NA_","OH","44004","US","_NA_","_NA_","0","0","41.854698181","-80.81700134","1","2014-12-17 00:11:03","2016-07-20 00:01:29"
"2545","_NA_","21","0","Giant Eagle","_NA_","2401 East State Street","_NA_","Salem","_NA_","OH","44460","US","_NA_","_NA_","0","0","40.900901794","-80.82659912","1","2014-12-17 00:11:04","2016-07-20 00:01:29"
"2546","_NA_","21","0","Giant Eagle","_NA_","24601 Chagrin Blvd.","_NA_","Beachwood","_NA_","OH","44122","US","5830","_NA_","0","7","41.465999603","-81.50559998","1","2015-05-07 12:38:42","2019-12-11 12:14:32"
"2547","_NA_","21","0","Giant Eagle","_NA_","423 South Lundy Street","_NA_","Salem","_NA_","OH","44460","US","_NA_","_NA_","0","0","40.898101807","-80.85369873","1","2014-12-17 00:11:07","2016-07-20 00:01:29"
"2548","_NA_","21","0","Giant Eagle","_NA_","4250 Murray Avenue","_NA_","Pittsburgh","_NA_","PA","15217","US","","_NA_","0","1","40.422298431","-79.92960358","1","2016-07-14 19:17:50","2016-07-20 00:01:29"
"2549","_NA_","21","0","Giant Eagle","_NA_","4260 State Route 44","_NA_","Rootstown","_NA_","OH","44272","US","_NA_","_NA_","0","0","41.106201172","-81.24240112","1","2014-12-17 00:11:30","2016-07-20 00:01:29"
"2550","_NA_","21","0","Giant Eagle","_NA_","43 East Jefferson Street","_NA_","Jeffrson","_NA_","OH","44047","US","_NA_","_NA_","0","0","41.737701416","-80.76670074","1","2014-12-17 00:11:31","2016-07-20 00:01:29"
"2551","_NA_","21","0","Giant Eagle","_NA_","4300 Kent Road","_NA_","Stow","_NA_","OH","44224","US","_NA_","_NA_","0","0","41.153198242","-81.4088974","1","2014-12-17 00:11:33","2016-07-20 00:01:29"
"2552","_NA_","21","0","Giant Eagle","_NA_","4401 Mayfield Road","_NA_","South Euclid","_NA_","OH","44121","US","_NA_","_NA_","0","0","41.521701813","-81.52149963","1","2014-12-17 00:11:34","2016-07-20 00:01:29"
"2553","_NA_","21","0","Giant Eagle","_NA_","4500 University Town Center","_NA_","Morgantown","_NA_","WV","26501","US","_NA_","_NA_","0","0","39.649898529","-80.00460052","1","2014-12-17 00:11:36","2016-07-20 00:01:29"
"2554","_NA_","21","0","Giant Eagle","_NA_","4680 Old William Penn Hwy","_NA_","Monroeville","_NA_","PA","15146","US","_NA_","_NA_","0","0","40.438800812","-79.74099731","1","2014-12-17 00:11:37","2016-07-20 00:01:29"
"2555","_NA_","21","0","Giant Eagle","_NA_","4700 Belmont Avenue","_NA_","Youngstown","_NA_","OH","44505","US","_NA_","_NA_","0","0","41.166500092","-80.66680145","1","2014-12-17 00:11:39","2016-07-20 00:01:29"
"2556","_NA_","21","0","Giant Eagle","_NA_","475 Ben Franklin Rd S","_NA_","IN","_NA_","PA","15701","US","_NA_","_NA_","0","0","40.614700317","-79.18930054","1","2014-12-17 00:11:40","2016-07-20 00:01:29"
"2557","_NA_","21","0","Giant Eagle","_NA_","478 Boardman-Canfield Road","_NA_","Youngstown","_NA_","OH","44512","US","_NA_","_NA_","0","0","41.026199341","-80.67890167","1","2014-12-17 00:11:42","2016-07-20 00:01:29"
"2558","_NA_","21","0","Giant Eagle","","4780 West Broad Street","_NA_","Columbus","","OH","43228","US","6519","","0","5","39.953701019","-83.12860107","1","2014-12-17 00:11:44","2021-03-09 12:45:42"
"2559","_NA_","21","0","Giant Eagle","_NA_","5990 University Blvd","_NA_","Coraopolis","_NA_","PA","15108","US","_NA_","_NA_","0","0","40.520801544","-80.21980286","1","2014-12-17 00:11:45","2016-07-20 00:01:29"
"2560","_NA_","21","0","Giant Eagle","_NA_","600 Towne Square Way","_NA_","Pittsburgh","_NA_","PA","15227","US","_NA_","_NA_","0","0","40.36579895","-79.98349762","1","2014-12-17 00:11:47","2016-07-20 00:01:29"
"2561","_NA_","21","0","Giant Eagle","_NA_","7 Cottonwood Street","_NA_","North Cambria","_NA_","PA","15714","US","_NA_","_NA_","0","0","40.661598206","-78.78299713","1","2014-12-17 00:11:48","2016-07-20 00:01:29"
"2562","_NA_","21","0","Giant Eagle","_NA_","700 Moraine Pointe Plaza","_NA_","Butler","_NA_","PA","16001","US","_NA_","_NA_","0","0","40.874900818","-79.94979858","1","2014-12-17 00:11:50","2016-07-20 00:01:29"
"2563","_NA_","21","0","Giant Eagle","_NA_","4428 Broadview Road","_NA_","West Richfield","_NA_","OH","44286","US","","_NA_","0","1","41.250598907","-81.66419983","1","2014-12-17 00:11:52","2021-08-24 18:27:13"
"2564","_NA_","21","0","Giant Eagle","_NA_","4453 Liberty Avenue","_NA_","Vermilion","_NA_","OH","44089","US","_NA_","_NA_","0","0","41.423599243","-82.3431015","1","2014-12-17 00:11:53","2016-07-20 00:01:29"
"2565","_NA_","21","0","Giant Eagle","_NA_","4500 Buffalo Road","_NA_","Erie","_NA_","PA","16510","US","_NA_","_NA_","0","0","42.148799896","-80.00029755","1","2014-12-17 00:11:55","2016-07-20 00:01:29"
"2566","_NA_","21","0","Giant Eagle","_NA_","7200 Peach Street","_NA_","Erie","_NA_","PA","16509","US","_NA_","_NA_","0","0","42.050998688","-80.09339905","1","2014-12-17 00:11:56","2016-07-20 00:01:29"
"2567","_NA_","21","0","Giant Eagle","_NA_","7229 Warren-Sharon Road","_NA_","Brookfield","_NA_","OH","44403","US","_NA_","_NA_","0","0","41.235599518","-80.55760193","1","2014-12-17 00:11:58","2016-07-20 00:01:29"
"2568","_NA_","21","0","Giant Eagle","_NA_","7294 Lakeshore Blvd","_NA_","Mentor","_NA_","OH","44060","US","_NA_","_NA_","0","0","41.700099945","-81.3792038","1","2014-12-17 00:11:59","2016-07-20 00:01:29"
"2569","_NA_","21","0","Giant Eagle","_NA_","7400 Broadview Road","_NA_","Parma","_NA_","OH","44134","US","","_NA_","0","2","41.364601135","-81.68789673","1","2014-12-17 00:12:21","2021-08-25 11:20:03"
"2570","_NA_","21","0","Giant Eagle","_NA_","7422 Harvard Avenue","_NA_","Cleveland","_NA_","OH","44105","US","_NA_","_NA_","0","0","41.44839859","-81.63510132","1","2014-12-17 00:12:22","2016-07-20 00:01:29"
"2571","_NA_","21","0","Giant Eagle","_NA_","800 W Main St","_NA_","Louisville","_NA_","OH","44641","US","_NA_","_NA_","0","0","40.836399078","-81.26740265","1","2014-12-17 00:12:24","2016-07-20 00:01:29"
"2572","_NA_","21","0","Giant Eagle","_NA_","1000 E. Dublin-Granville Road","_NA_","Columbus","_NA_","OH","43229","US","","_NA_","0","2","40.089401245","-82.99069977","1","2016-06-08 17:24:14","2017-01-12 10:35:01"
"2573","_NA_","21","0","Giant Eagle","_NA_","100 Settlers Ridge Center Drive","_NA_","Pittsburgh","_NA_","PA","15205","US","","_NA_","0","3","40.441699982","-80.15129852","1","2016-07-19 19:56:17","2017-03-02 10:54:59"
"2574","_NA_","21","0","Giant Eagle","","1250 N. Hamilton Road","_NA_","Columbus","","OH","43230","US","6501","","0","2","40.051799774","-82.86239624","1","2014-12-17 00:12:29","2021-07-28 12:05:07"
"2575","_NA_","21","0","Giant Eagle","","2801 N. High Street","_NA_","Columbus","","OH","43202","US","6512","","0","7","40.019100189","-83.01309967","1","2016-06-08 16:26:27","2020-08-20 15:29:33"
"2576","_NA_","22","0","Graeter's  Beavercreek Store","_NA_","2330-A N. Fairfield Road","_NA_","Dayton","_NA_","OH","45431","US","_NA_","_NA_","0","0","39.757701874","-84.05319977","1","2014-12-17 00:12:32","2016-07-20 00:01:29"
"2577","_NA_","22","0","Graeter's  Bexley Store","_NA_","2282 East Main Street","_NA_","Columbus","_NA_","OH","43209","US","_NA_","_NA_","0","0","39.957401276","-82.93789673","1","2014-12-17 00:12:33","2016-07-20 00:01:29"
"2578","_NA_","22","0","Graeter's  Centerville Store","_NA_","2 N. Main Street","_NA_","Dayton","_NA_","OH","45459","US","_NA_","_NA_","0","0","39.628700256","-84.15859985","1","2014-12-17 00:12:35","2016-07-20 00:01:29"
"2579","_NA_","22","0","Graeter's  Cherry Grove Store","_NA_","8533 Beechmont Avenue","_NA_","Cincinnati","_NA_","OH","45255","US","_NA_","_NA_","4","0","39.071201324","-84.31790161","1","2014-12-17 00:12:36","2021-04-29 08:55:56"
"2580","_NA_","22","0","Graeter's  Chevy Chase Store","_NA_","836 Euclid Avenue","_NA_","Lexington","_NA_","KY","40502","US","_NA_","_NA_","0","0","38.029098511","-84.4905014","1","2014-12-17 00:12:38","2016-07-20 00:01:29"
"2581","_NA_","22","0","Graeter's  Clifton Store","_NA_","332 Ludlow Avenue","_NA_","Cincinnati","_NA_","OH","45220","US","_NA_","_NA_","0","0","39.143901825","-84.52079773","1","2014-12-17 00:12:39","2016-07-20 00:01:29"
